payment_id,order_id,method,status,amount,paid_at,transaction_ref
7000011047,1000011047,CARD,PAID,18687.0,2025-02-12 11:49:32,TX-3VQP8LOL3NUT
7000011048,1000011048,CARD,PAID,54861.0,2024-11-26 22:03:15,TX-F4TY5KEAFJGN
7000011049,1000011049,CARD,PAID,15901.5,2024-10-07 13:57:03,TX-HS4YXK2JO8V0
7000011050,1000011050,CARD,PAID,39204.0,2024-08-21 15:50:02,TX-N2L2JJY7HCP8
7000011051,1000011051,CARD,PAID,93946.5,2025-01-07 00:13:21,TX-P931TLYCVB7V
7000011052,1000011052,CARD,PAID,29359.2,2025-08-22 19:40:54,TX-83Q6YHJVQE46
7000011053,1000011053,CARD,PAID,39204.0,2025-01-02 04:36:24,TX-N71X4XNBQWQT
7000011054,1000011054,GATEWAY,PAID,99890.1,2024-02-05 13:51:26,TX-ITVATF7FNU45
7000011055,1000011055,CASH,PAID,27588.0,2024-06-02 23:36:06,TX-XJDLJXYCPI2Y
7000011056,1000011056,GATEWAY,FAILED,64207.2,,
7000011057,1000011057,CARD,PAID,16872.0,2024-04-19 20:00:01,TX-1S5XZFJ65KQP
7000011058,1000011058,TRANSFER,PAID,31036.5,2025-07-18 02:37:35,TX-HIH419ZYJO0W
7000011059,1000011059,CARD,PAID,37500.0,2025-01-03 16:56:10,TX-38TUWYBPS1Q0
7000011060,1000011060,CARD,REFUNDED,29403.0,2024-01-13 02:41:12,TX-SCJKRIB0N95G
7000011061,1000011061,CARD,PAID,13068.0,2024-08-03 11:08:08,TX-6KDVRSARPWVL
7000011062,1000011062,CASH,PAID,34485.0,2025-07-15 17:39:55,TX-F5RXWTWCOXHY
7000011063,1000011063,GATEWAY,PAID,58072.5,2024-07-22 10:23:43,TX-PUPXPNOMP291
7000011064,1000011064,CARD,PAID,15129.6,2024-07-02 02:14:29,TX-Q7ELPUZEUZQF
7000011065,1000011065,GATEWAY,PAID,89835.0,2025-01-31 21:31:17,TX-H7KJH5ERZ1X2
7000011066,1000011066,CARD,PAID,30303.0,2025-08-07 19:49:55,TX-85HYIEH3U8P8
7000011067,1000011067,CARD,PAID,63273.0,2024-12-17 21:08:52,TX-VKT0FRY0GLR1
7000011068,1000011068,GATEWAY,PAID,55650.0,2025-06-02 02:06:32,TX-KVJGQ55JG8BJ
7000011069,1000011069,CARD,FAILED,24829.2,,
7000011070,1000011070,CARD,PAID,17242.5,2024-03-07 06:52:19,TX-V3CP6WVHXWGJ
7000011071,1000011071,CARD,PAID,38115.0,2025-09-27 08:19:20,TX-1S7ZFYE3QP20
7000011072,1000011072,GATEWAY,FAILED,70170.0,,
7000011073,1000011073,CASH,PAID,37243.8,2025-03-11 11:37:02,TX-BI90PC474LDW
7000011074,1000011074,CARD,PAID,17835.0,2024-08-28 21:27:25,TX-3JIDDR2GQNSC
7000011075,1000011075,CASH,PAID,41382.0,2024-07-22 09:28:16,TX-9FXLYH0X6JX8
7000011076,1000011076,CARD,PAID,78945.0,2024-05-18 14:16:40,TX-C8UYH7QX6SDE
7000011077,1000011077,CASH,PAID,29040.0,2024-04-01 14:54:43,TX-VJVBX42P7LMT
7000011078,1000011078,GATEWAY,PAID,29040.0,2025-03-19 13:50:56,TX-QEO0BIS34NFB
7000011079,1000011079,CARD,PAID,36474.0,2024-03-06 06:08:37,TX-21PBUNA2J8WH
7000011080,1000011080,CARD,PAID,30167.4,2025-06-18 23:26:26,TX-K128ODWEX6YY
7000011081,1000011081,GATEWAY,PAID,27036.0,2025-02-15 17:12:44,TX-MP369HWJ365M
7000011082,1000011082,CARD,PAID,62438.1,2024-06-22 03:58:32,TX-AX0TARDHIG7Q
7000011083,1000011083,CARD,FAILED,16146.0,,
7000011084,1000011084,CARD,PAID,94309.5,2025-04-13 23:37:43,TX-UNQBWY92IJAZ
7000011085,1000011085,GATEWAY,FAILED,109444.5,,
7000011086,1000011086,GATEWAY,PAID,14268.0,2025-01-03 21:31:40,TX-T8ICZDM5ASV9
7000011087,1000011087,GATEWAY,FAILED,97332.0,,
7000011088,1000011088,CARD,PAID,54450.0,2024-11-09 08:09:54,TX-3DRGSW0XA2TU
7000011089,1000011089,CARD,PAID,37243.8,2024-04-01 11:38:45,TX-TM266BU4NC69
7000011090,1000011090,CASH,PAID,17242.5,2024-01-06 16:16:17,TX-QYW7YJQMATI8
7000011091,1000011091,TRANSFER,PAID,37352.7,2025-08-25 04:24:23,TX-OG6N74TAH9AF
7000011092,1000011092,CARD,PAID,17235.0,2024-02-28 07:24:17,TX-C8Y39W96LY5V
7000011093,1000011093,CASH,PAID,54450.0,2024-12-11 11:51:00,TX-T5HBB9J0FND7
7000011094,1000011094,CARD,PAID,29040.0,2024-12-27 01:38:52,TX-XG207IU6ZT93
7000011095,1000011095,GATEWAY,PAID,25729.2,2025-08-26 04:46:35,TX-2A17E55K7BOR
7000011096,1000011096,GATEWAY,PAID,14229.6,2024-10-11 04:36:43,TX-NEAE667ZQ5IR
7000011097,1000011097,CASH,PAID,14520.0,2025-08-24 15:05:33,TX-RFT29N3WJV4O
7000011098,1000011098,GATEWAY,PAID,33870.0,2024-02-01 23:50:49,TX-D9YBPIRGWZVN
7000011099,1000011099,CARD,PAID,18150.0,2025-04-28 00:43:34,TX-L2H2NBTV1FRP
7000011100,1000011100,GATEWAY,PAID,29659.2,2024-11-13 15:02:56,TX-7EWNN6V1B3JU
7000011101,1000011101,CARD,PAID,17152.56,2025-05-25 12:12:16,TX-8YIVOT9Z2R8K
7000011102,1000011102,CARD,PAID,47238.0,2024-12-27 21:19:40,TX-3TOL7RY36SZ2
7000011103,1000011103,CARD,PAID,69841.2,2024-03-26 06:15:16,TX-X6A0OLQVJIVL
7000011104,1000011104,GATEWAY,FAILED,72711.0,,
7000011105,1000011105,GATEWAY,PAID,27762.0,2024-12-17 00:45:42,TX-R7SU9XUJYV5R
7000011106,1000011106,CARD,PAID,29040.0,2024-08-19 21:05:16,TX-NTHUR88HVISB
7000011107,1000011107,TRANSFER,PAID,26136.0,2024-05-30 19:18:09,TX-8CA9LB0L27QJ
7000011108,1000011108,GATEWAY,PAID,13968.0,2024-11-04 11:53:24,TX-IKWZH2HN9R0G
7000011109,1000011109,GATEWAY,PAID,53361.0,2025-06-01 05:55:14,TX-R2ZMDM2E9CHM
7000011110,1000011110,CASH,PAID,28459.2,2024-07-03 21:30:39,TX-TMOB5DJVAZWF
7000011111,1000011111,CARD,FAILED,106333.88,,
7000011112,1000011112,CARD,PAID,34170.0,2025-01-20 03:38:46,TX-M11OELOPHR2S
7000011113,1000011113,CARD,PAID,15652.56,2025-06-04 17:12:26,TX-481UR0RKS6JF
7000011114,1000011114,CARD,PAID,18987.0,2024-09-14 12:33:14,TX-UZAUBCRZ5LRK
7000011115,1000011115,TRANSFER,PAID,34485.0,2025-08-26 00:18:36,TX-0YPSISSEN4KG
7000011116,1000011116,CASH,PAID,91040.4,2024-12-18 19:18:54,TX-7JMDMRLTGQXZ
7000011117,1000011117,CASH,PAID,124327.5,2025-04-01 02:36:29,TX-KJQ6WIESI38M
7000011118,1000011118,GATEWAY,FAILED,15129.6,,
7000011119,1000011119,GATEWAY,PAID,54561.0,2024-06-21 22:51:11,TX-8YKR0ON547OD
7000011120,1000011120,GATEWAY,PAID,62865.15,2025-02-26 22:52:24,TX-9UCF4RJHARVT
7000011121,1000011121,CASH,PAID,51727.5,2025-08-09 23:25:07,TX-WYXHBPQBGQKE
7000011122,1000011122,CARD,PAID,53227.5,2025-08-10 08:56:45,TX-JEF8ADNKSLKV
7000011123,1000011123,GATEWAY,PAID,67111.2,2024-05-12 22:18:33,TX-9JEYYVYON2T4
7000011124,1000011124,CARD,PAID,13706.64,2024-04-03 22:39:42,TX-I8CT8MZ527TP
7000011125,1000011125,CARD,PAID,26136.0,2024-09-22 19:11:29,TX-5UHKZN6YXE7Y
7000011126,1000011126,CARD,FAILED,63525.0,,
7000011127,1000011127,CASH,PAID,53361.0,2024-02-28 06:31:49,TX-DDZ1XAZFK0D3
7000011128,1000011128,CARD,PAID,107583.12,2025-04-12 20:52:31,TX-SM2YLL7GWGIW
7000011129,1000011129,CARD,PAID,62002.5,2024-12-19 14:58:24,TX-PIIF64O0IEQD
7000011130,1000011130,GATEWAY,PAID,47857.68,2024-05-03 11:07:01,TX-GTJBVDPXQ8SM
7000011131,1000011131,CARD,FAILED,45060.0,,
7000011132,1000011132,GATEWAY,PAID,49905.0,2024-03-10 01:06:04,TX-AI7BV5QYFD0I
7000011133,1000011133,CARD,PAID,13721.4,2025-04-13 11:37:17,TX-IUT239MZC55T
7000011134,1000011134,CARD,PAID,49005.0,2025-05-04 05:47:34,TX-E490H6JFOOXR
7000011135,1000011135,CARD,PAID,50205.0,2024-02-01 09:57:53,TX-UA5O0O7I8L7H
7000011136,1000011136,CASH,PAID,19565.7,2025-02-10 05:24:08,TX-Q0G9WI9IJBN9
7000011137,1000011137,CARD,PAID,30240.0,2024-12-28 19:12:25,TX-C0PBGH34JDKH
7000011138,1000011138,GATEWAY,PAID,78504.48,2025-09-06 11:56:50,TX-54DUFGP3VRKP
7000011139,1000011139,CARD,PAID,30303.0,2025-06-25 13:18:34,TX-RN48YSO6PLR7
7000011140,1000011140,GATEWAY,PAID,99326.16,2025-07-29 10:58:28,TX-C56EH7ROBXVL
7000011141,1000011141,GATEWAY,PAID,55405.5,2025-05-15 05:01:53,TX-RWHSD80G0P2W
7000011142,1000011142,CARD,PAID,54450.0,2025-06-28 08:23:00,TX-3SJYS8I5EYH4
7000011143,1000011143,CARD,PAID,14701.5,2024-11-29 14:16:10,TX-EL5FR4WBBN6W
7000011144,1000011144,CASH,PAID,84942.0,2025-09-21 15:57:03,TX-75IOUW5RD9BN
7000011145,1000011145,CASH,FAILED,88971.3,,
7000011146,1000011146,GATEWAY,FAILED,70723.05,,
7000011147,1000011147,CARD,PAID,44460.0,2024-10-23 07:43:36,TX-GJ8U71P6OOV7
7000011148,1000011148,CARD,PAID,43197.0,2024-08-07 08:57:02,TX-SO4U5MFT39A4
7000011149,1000011149,CARD,PAID,16418.25,2024-08-15 00:34:05,TX-XOI72QPB3XI7
7000011150,1000011150,CARD,PAID,16908.3,2025-03-14 13:41:46,TX-MD36LW5N6FFC
7000011151,1000011151,GATEWAY,REFUNDED,18142.5,2024-11-23 01:20:59,TX-11COBCINNS6A
7000011152,1000011152,CASH,PAID,59023.8,2025-09-13 09:36:01,TX-QBUV530CV89L
7000011153,1000011153,CARD,PAID,41164.2,2024-01-27 04:59:12,TX-I465R54ATVF2
7000011154,1000011154,CARD,PAID,11761.2,2024-08-03 05:22:22,TX-RNIYVYO2FD3N
7000011155,1000011155,CASH,PAID,34303.5,2025-08-18 18:09:22,TX-80FC36OUVA2W
7000011156,1000011156,GATEWAY,PAID,12961.2,2024-10-10 21:09:45,TX-2JEPPNT68Y9H
7000011157,1000011157,GATEWAY,PAID,58100.25,2024-01-12 04:03:02,TX-OW4D8I7K70R0
7000011158,1000011158,CARD,PAID,36774.0,2024-10-25 04:18:48,TX-2W3ZQKT1GDOX
7000011159,1000011159,TRANSFER,PAID,39204.0,2025-05-08 00:20:05,TX-V11RRTJ91AZ1
7000011160,1000011160,TRANSFER,PAID,29882.16,2024-08-05 10:05:31,TX-25E94SGN06TT
7000011161,1000011161,GATEWAY,PENDING,53578.8,,
7000011162,1000011162,CARD,PAID,56811.6,2024-02-06 20:28:11,TX-YUFYOX5OZIQW
7000011163,1000011163,CARD,PAID,30603.0,2024-03-17 13:43:31,TX-W4RDL0HXKHPU
7000011164,1000011164,CARD,PAID,14229.6,2025-02-21 05:34:57,TX-EYGJG83ASJHC
7000011165,1000011165,GATEWAY,FAILED,16441.08,,
7000011166,1000011166,CARD,PAID,18142.5,2024-10-04 00:49:20,TX-ZWL7RVC1TFGH
7000011167,1000011167,CASH,PAID,37352.7,2024-05-27 04:45:33,TX-HAIA4KH6DS4D
7000011168,1000011168,CARD,REFUNDED,26136.0,2024-08-24 08:57:10,TX-FI723J0UVNAO
7000011169,1000011169,TRANSFER,PAID,35574.0,2024-08-10 13:30:06,TX-4T062OMOJPGS
7000011170,1000011170,CARD,PAID,62345.25,2025-08-10 22:20:07,TX-1X6VN7XHDWRC
7000011171,1000011171,GATEWAY,PAID,35385.0,2025-08-21 05:15:10,TX-XUQB1AAUI5FU
7000011172,1000011172,GATEWAY,PAID,20765.7,2024-12-14 13:58:57,TX-KZLQG0RI5OLZ
7000011173,1000011173,GATEWAY,PAID,29940.0,2024-10-10 12:10:52,TX-1PNZOKQJRP3X
7000011174,1000011174,CARD,PAID,27588.0,2024-09-09 14:09:11,TX-VER3LIE8FSW1
7000011175,1000011175,GATEWAY,PAID,61172.52,2025-02-23 06:59:31,TX-B5ZNAC3YHVSU
7000011176,1000011176,GATEWAY,FAILED,45132.6,,
7000011177,1000011177,GATEWAY,PAID,30167.4,2024-10-26 14:14:27,TX-RKF9G0Z7VEC3
7000011178,1000011178,CASH,FAILED,77289.96,,
7000011179,1000011179,CARD,PAID,74680.8,2024-08-31 20:00:03,TX-X4V22H1T4L5J
7000011180,1000011180,CARD,PAID,19350.0,2025-03-16 16:48:03,TX-CDVGC6VIIJK1
7000011181,1000011181,CARD,FAILED,15173.4,,
7000011182,1000011182,GATEWAY,PAID,52955.25,2025-04-06 05:49:05,TX-3C4L21DGJ02Y
7000011183,1000011183,CARD,PAID,27336.0,2024-10-12 03:41:10,TX-QZZAMGN40QKA
7000011184,1000011184,CARD,FAILED,98064.45,,
7000011185,1000011185,CARD,PAID,16335.0,2025-01-24 11:33:23,TX-3A44O2IJR0DC
7000011186,1000011186,GATEWAY,PAID,41382.0,2025-08-17 23:46:34,TX-AMAER3FO0EBV
7000011187,1000011187,GATEWAY,PAID,17535.0,2024-01-27 21:33:06,TX-YTG8V1KD1BKD
7000011188,1000011188,CASH,PAID,54087.0,2024-12-13 20:38:12,TX-IQZW0GHJ7ZMW
7000011189,1000011189,GATEWAY,PAID,29040.0,2025-05-04 12:53:21,TX-WDSYMT7QVQ60
7000011190,1000011190,TRANSFER,PAID,43451.1,2024-08-03 18:17:33,TX-G2ZOXQ6MHM8W
7000011191,1000011191,CARD,REFUNDED,26029.2,2025-06-27 10:39:22,TX-LDMTVEFVCGV5
7000011192,1000011192,CARD,FAILED,54805.5,,
7000011193,1000011193,CARD,PAID,41164.2,2025-01-06 07:29:04,TX-3KKC19Y99SFT
7000011194,1000011194,CARD,PAID,14694.0,2024-03-24 18:03:48,TX-AEKXW4PQNJL3
7000011195,1000011195,GATEWAY,PAID,92068.5,2025-04-26 05:02:18,TX-LJL4QQ9C1DQK
7000011196,1000011196,CASH,FAILED,41382.0,,
7000011197,1000011197,CARD,PAID,53227.5,2024-06-10 13:36:47,TX-0HI7EFP9QKJB
7000011198,1000011198,CASH,PAID,17968.5,2024-10-21 17:33:17,TX-NTYFGTIOY21F
7000011199,1000011199,CARD,PAID,40704.0,2025-02-17 04:44:57,TX-ZEK0AL33DL2E
7000011200,1000011200,CARD,PAID,57229.05,2024-07-24 10:31:04,TX-6EMEWLIRNAS6
7000011201,1000011201,CASH,PAID,26136.0,2025-02-07 20:03:22,TX-5RYPBEDRGNY3
7000011202,1000011202,CARD,PAID,17787.0,2024-12-06 18:04:04,TX-FUO8K24QLZDG
7000011203,1000011203,CARD,PAID,38419.92,2024-09-12 07:08:01,TX-ZNPF29Z5JS7D
7000011204,1000011204,GATEWAY,PAID,32670.0,2025-04-24 05:09:12,TX-0LKUOEYYAVBN
7000011205,1000011205,CARD,PAID,13068.0,2025-02-15 01:01:25,TX-XBWK31M5UWCO
7000011206,1000011206,GATEWAY,PAID,50505.0,2024-10-12 05:28:03,TX-LGESC831RRLE
7000011207,1000011207,CARD,PAID,16335.0,2025-01-21 13:08:51,TX-5MJLG3VO0Y6T
7000011208,1000011208,CARD,PAID,28459.2,2025-03-29 13:03:28,TX-8AZGTTMPXU2T
7000011209,1000011209,CARD,PAID,18351.75,2025-07-28 14:00:44,TX-GWE0Q26AWR1R
7000011210,1000011210,CARD,PAID,110261.25,2025-03-26 22:49:25,TX-R0M7X4PWDBAO
7000011211,1000011211,CARD,PAID,49116.0,2025-05-24 01:38:56,TX-AE78C6KKZ5FV
7000011212,1000011212,CASH,REFUNDED,14520.0,2024-01-27 08:58:11,TX-GG6U76Q1O35D
7000011213,1000011213,CARD,PAID,27336.0,2025-06-27 16:33:27,TX-O2IIVJKK1HW7
7000011214,1000011214,CARD,PAID,13614.6,2024-09-15 12:46:26,TX-XPL0AMQ1NZG9
7000011215,1000011215,CARD,PAID,72048.0,2024-12-16 09:20:48,TX-NZ89RU44ZV8N
7000011216,1000011216,GATEWAY,PAID,72919.2,2025-05-22 10:59:47,TX-Z6QSO5U8YJ6G
7000011217,1000011217,TRANSFER,PAID,37352.7,2025-03-17 13:29:05,TX-9WA4SL5BF061
7000011218,1000011218,CARD,PAID,29040.0,2024-02-07 04:18:49,TX-BY08IBGN7ZH7
7000011219,1000011219,CASH,FAILED,17968.5,,
7000011220,1000011220,CARD,PAID,87475.5,2024-09-30 04:49:44,TX-4FFHSWDRKJJX
7000011221,1000011221,GATEWAY,PAID,100299.0,2024-11-09 20:01:45,TX-BBO6A0290PUE
7000011222,1000011222,TRANSFER,PAID,54313.88,2025-01-21 19:26:04,TX-PWVCYP84K04C
7000011223,1000011223,GATEWAY,PAID,52627.5,2024-03-02 09:51:21,TX-AWD3AAD4USBZ
7000011224,1000011224,GATEWAY,PAID,44351.1,2025-02-04 09:48:47,TX-LYXS6A6I9F8R
7000011225,1000011225,GATEWAY,PAID,77367.0,2025-01-13 04:44:24,TX-GHEYRL28EHM4
7000011226,1000011226,CARD,PAID,80215.5,2025-05-25 12:35:35,TX-XOOU9NSS9HPU
7000011227,1000011227,CARD,PAID,54450.0,2024-06-09 23:00:12,TX-6AJWLAD1B9WB
7000011228,1000011228,CASH,PAID,115855.08,2025-05-16 12:20:58,TX-LMY1CV09AC4B
7000011229,1000011229,CASH,PAID,29040.0,2025-06-02 00:05:25,TX-BECGO877N3JF
7000011230,1000011230,CASH,PAID,41382.0,2024-06-23 04:56:30,TX-KWD6V3TVHFH3
7000011231,1000011231,CARD,PAID,59786.1,2025-07-28 00:23:18,TX-SK0A6H32KVLT
7000011232,1000011232,CASH,FAILED,80223.0,,
7000011233,1000011233,CARD,PAID,11761.2,2025-08-17 15:59:57,TX-AFXCJMMNHCNZ
7000011234,1000011234,CARD,PAID,38552.7,2024-01-26 13:32:20,TX-DBQJWI3F5FSM
7000011235,1000011235,CARD,PAID,46957.68,2025-08-15 03:21:57,TX-A3L3SHS0H3D8
7000011236,1000011236,GATEWAY,FAILED,37137.0,,
7000011237,1000011237,CASH,PAID,108754.8,2024-07-06 15:11:27,TX-49KYAF6MH7J5
7000011238,1000011238,CARD,PAID,16852.56,2025-08-05 15:09:48,TX-XYJ1DW950L57
7000011239,1000011239,CASH,PAID,49731.0,2024-08-23 16:17:33,TX-DYPI1MJNCP9Y
7000011240,1000011240,CARD,FAILED,14229.6,,
7000011241,1000011241,CASH,PAID,120516.0,2025-06-15 17:21:38,TX-KR8CWUUZ6VOD
7000011242,1000011242,CARD,PAID,15246.0,2024-01-14 08:12:12,TX-P6SS70KFKOX5
7000011243,1000011243,CASH,FAILED,32670.0,,
7000011244,1000011244,CASH,PAID,16335.0,2025-07-09 09:31:33,TX-FH0MKZK4T3QJ
7000011245,1000011245,CARD,PAID,14694.0,2025-08-05 20:32:35,TX-M2MV5CVCZSJN
7000011246,1000011246,GATEWAY,PAID,30094.8,2024-06-05 18:38:30,TX-YPSTUOJVG45X
7000011247,1000011247,CARD,PAID,87112.5,2024-02-11 16:17:34,TX-FCNK3OUUW61C
7000011248,1000011248,CARD,PAID,79308.0,2024-03-01 20:52:01,TX-E4W778JQ50JM
7000011249,1000011249,CARD,PAID,54805.5,2025-08-29 16:25:07,TX-02O2AWQ8LAMW
7000011250,1000011250,GATEWAY,PAID,19650.0,2025-03-05 08:40:46,TX-IA3GDXXYU1IS
7000011251,1000011251,CARD,PAID,90470.25,2025-03-21 08:17:29,TX-81CE0PLKMSLP
7000011252,1000011252,CARD,PAID,36209.25,2025-05-25 14:11:29,TX-90BQKDZF88GE
7000011253,1000011253,CARD,PAID,91151.4,2025-05-26 14:18:18,TX-ECZWFPBB59KU
7000011254,1000011254,CARD,PAID,71728.8,2025-09-23 17:39:09,TX-DOXYH53KF5GG
7000011255,1000011255,CARD,PAID,49005.0,2025-07-16 20:16:42,TX-30TRUZWKW6NW
7000011256,1000011256,CARD,PAID,77972.4,2025-04-18 02:34:55,TX-KZI1IQ66GLL7
7000011257,1000011257,CARD,PAID,27588.0,2025-06-30 09:15:00,TX-V659P2BH1MOA
7000011258,1000011258,CARD,PAID,13721.4,2025-01-05 11:49:29,TX-E9PWYQ7IAU6Y
7000011259,1000011259,GATEWAY,PAID,28342.8,2024-06-01 13:05:49,TX-Z6S3NYBR229I
7000011260,1000011260,CARD,PAID,42688.8,2024-02-22 01:27:41,TX-OFYCM8ZZPH6P
7000011261,1000011261,CASH,PAID,55539.0,2024-04-18 00:09:09,TX-HVP11WV7JFUT
7000011262,1000011262,CASH,PAID,42688.8,2025-06-14 23:25:23,TX-FOYCN6S700F8
7000011263,1000011263,CARD,REFUNDED,35574.0,2025-04-23 16:23:39,TX-DDA054SW3UFI
7000011264,1000011264,CARD,PAID,48024.9,2025-03-06 14:56:17,TX-W0BJ3PMAWA2H
7000011265,1000011265,GATEWAY,PAID,72501.75,2024-08-08 17:17:51,TX-7TWW1OFMLHZJ
7000011266,1000011266,CASH,PAID,71547.3,2025-01-15 12:23:58,TX-95PWD4O4JAD1
7000011267,1000011267,CARD,PAID,40404.0,2025-03-13 21:00:58,TX-PC5F8YW5TCRC
7000011268,1000011268,CARD,PAID,17151.75,2024-04-09 22:55:20,TX-2WEE1DX0GL9E
7000011269,1000011269,CARD,PAID,32670.0,2025-04-02 04:39:38,TX-3HRU7GR8SD0G
7000011270,1000011270,GATEWAY,PAID,103747.5,2024-06-22 10:46:00,TX-ZBQDHVQLFSHZ
7000011271,1000011271,CARD,PAID,35685.0,2025-05-15 01:50:33,TX-MTH81DDSRXMJ
7000011272,1000011272,GATEWAY,PAID,45604.5,2025-01-01 13:53:22,TX-LDHCJOUOCKLN
7000011273,1000011273,GATEWAY,PAID,20257.5,2025-09-08 01:55:24,TX-ITCKBPMJB84H
7000011274,1000011274,CARD,PAID,85159.8,2024-09-11 14:29:59,TX-8EZOZYR10SPU
7000011275,1000011275,CARD,PAID,32670.0,2024-04-30 23:05:09,TX-3ZRKRXSY36L6
7000011276,1000011276,CARD,PAID,49005.0,2024-06-05 10:41:17,TX-M2CJZSLGUH99
7000011277,1000011277,CARD,PAID,18966.75,2025-01-09 11:37:34,TX-9UU2BTHIFKVW
7000011278,1000011278,CARD,PAID,85353.0,2025-04-11 02:43:04,TX-T64O5W97PWG5
7000011279,1000011279,CARD,FAILED,59350.5,,
7000011280,1000011280,CASH,PAID,47553.0,2025-03-24 09:38:30,TX-JGO21OJ4TM0Q
7000011281,1000011281,CASH,PAID,37352.7,2024-03-13 04:27:17,TX-G06F5Q1GFGJ5
7000011282,1000011282,CARD,PAID,41164.2,2025-06-05 18:28:24,TX-Z468VP38T5XY
7000011283,1000011283,GATEWAY,PAID,54561.0,2025-04-05 05:58:41,TX-UN49MCP1PIRX
7000011284,1000011284,GATEWAY,PAID,61032.0,2025-04-01 16:03:51,TX-GD6P8T15C8XT
7000011285,1000011285,CARD,FAILED,26136.0,,
7000011286,1000011286,TRANSFER,PAID,57172.5,2025-04-13 15:16:02,TX-011A3K5YAS7H
7000011287,1000011287,GATEWAY,PENDING,33870.0,,
7000011288,1000011288,GATEWAY,PAID,42717.6,2024-06-05 15:14:37,TX-1J1PR7I6IQ3D
7000011289,1000011289,TRANSFER,PAID,62436.0,2025-01-12 21:25:30,TX-HLFROA77KKZH
7000011290,1000011290,CARD,PAID,27036.0,2024-09-20 17:41:42,TX-XCF2E3G2WXNN
7000011291,1000011291,CASH,PAID,28459.2,2024-01-31 08:37:34,TX-79G07IX4U0ZM
7000011292,1000011292,CARD,PAID,16335.0,2024-01-13 09:49:44,TX-ILGL7GSSZRAQ
7000011293,1000011293,TRANSFER,PAID,18150.0,2024-07-20 19:16:35,TX-8UASFI86KJ9M
7000011294,1000011294,CARD,PAID,76258.8,2025-02-19 07:34:54,TX-Q985CIQPUOLU
7000011295,1000011295,CARD,PAID,29949.6,2024-12-26 02:48:25,TX-7P5KO9VKJKFG
7000011296,1000011296,CASH,PAID,65176.65,2024-05-06 19:14:41,TX-TK9V1AN505KZ
7000011297,1000011297,GATEWAY,PAID,54261.0,2024-07-28 20:07:58,TX-JRAU6YDEN16J
7000011298,1000011298,CARD,PENDING,13968.0,,
7000011299,1000011299,CARD,PAID,49524.9,2025-08-18 19:43:20,TX-8ZQX8NIAIFR6
7000011300,1000011300,CARD,REFUNDED,62256.6,2024-05-15 12:12:37,TX-YV3ARMKJSKYW
7000011301,1000011301,CARD,PAID,17242.5,2025-05-14 08:14:01,TX-P19C3OJ5HGGF
7000011302,1000011302,GATEWAY,FAILED,72583.95,,
7000011303,1000011303,CARD,FAILED,96049.8,,
7000011304,1000011304,CARD,PAID,38252.7,2024-06-01 02:15:35,TX-KUTAWSYH0HTW
7000011305,1000011305,CARD,PAID,15420.0,2024-04-22 01:42:09,TX-VNO94H1MD84T
7000011306,1000011306,CARD,PAID,18150.0,2025-02-28 17:20:54,TX-VO5BHXP86TZ3
7000011307,1000011307,TRANSFER,PAID,54450.0,2025-04-13 11:08:10,TX-USY1KBUUGMOH
7000011308,1000011308,GATEWAY,PAID,19604.62,2024-01-04 07:49:48,TX-L3V4J65BJ1TC
7000011309,1000011309,CARD,PAID,64178.4,2024-06-21 20:37:10,TX-KD69MB3LL8KN
7000011310,1000011310,GATEWAY,PAID,38852.7,2024-11-23 12:09:00,TX-V19JQBKEVUDX
7000011311,1000011311,CASH,PAID,81892.8,2024-08-11 21:55:34,TX-OD4PH93Q4LAZ
7000011312,1000011312,CARD,PENDING,62910.0,,
7000011313,1000011313,CARD,PAID,69744.0,2025-09-10 18:17:17,TX-YXYQDEXPRX16
7000011314,1000011314,CARD,PAID,88128.9,2025-07-09 18:48:11,TX-04HFMC29472F
7000011315,1000011315,GATEWAY,PAID,31936.5,2025-02-14 13:09:13,TX-ATFZ5FV20RJV
7000011316,1000011316,CARD,PENDING,29359.2,,
7000011317,1000011317,CASH,PAID,26136.0,2024-11-15 05:42:14,TX-4HLDNC1F88XW
7000011318,1000011318,CARD,FAILED,15429.6,,
7000011319,1000011319,CASH,FAILED,23522.4,,
7000011320,1000011320,GATEWAY,PAID,37500.0,2024-02-03 14:44:18,TX-M6293CWOTJHQ
7000011321,1000011321,GATEWAY,PAID,55350.0,2025-01-24 22:39:06,TX-WBQZ6IU8WOFH
7000011322,1000011322,GATEWAY,PAID,107241.38,2025-09-23 08:21:33,TX-XL7ILQJ67U71
7000011323,1000011323,GATEWAY,PENDING,35385.0,,
7000011324,1000011324,CARD,PAID,29949.6,2025-04-06 09:17:15,TX-JF7231JDR50A
7000011325,1000011325,CARD,PAID,28459.2,2024-06-30 05:46:04,TX-9A3XP5FPC8E3
7000011326,1000011326,CARD,PAID,117447.12,2025-07-12 15:22:13,TX-R1IBKSY5D4C1
7000011327,1000011327,CARD,PAID,18150.0,2024-03-07 16:15:00,TX-2J2EKC3OY0YX
7000011328,1000011328,CARD,PAID,73689.0,2024-09-19 05:10:49,TX-69CBEFL0IBKM
7000011329,1000011329,GATEWAY,PAID,17535.0,2025-07-11 09:34:52,TX-YV4RZDLO4EX4
7000011330,1000011330,CARD,PAID,32670.0,2024-02-04 06:47:58,TX-CT3YXB29T5RH
